nodes,cpu_load,ram_load,bw_load
1,0.204,0.2802197802197802,0.11366906474820145
2,0.208,0.2857142857142857,0.11366906474820145
3,0.212,0.29120879120879123,0.11366906474820145
4,0.216,0.2967032967032967,0.11366906474820145
5,0.22,0.3021978021978022,0.11366906474820145
